Date,US 10 Year,UK 10 Year,US 3 month,UK 3 month,US Stock Market,UK Stock Market,USDperGBP
2002-05-31,0.004233333333333334,0.004433333333333333,0.00145,0.0034463,1513.769,2475.1299,1.4538
2002-06-30,0.004050000000000001,0.0042250000000000005,0.0014166666666666666,0.0034114666666666665,1405.929,2266.72,1.5333
2002-07-31,0.003758333333333333,0.004091666666666667,0.001425,0.0033096666666666665,1296.344,2057.6699,1.5635
2002-08-31,0.00345,0.0038916666666666665,0.0014083333333333333,0.0032823833333333334,1304.855,2064.3701,1.5494
2002-09-30,0.003025,0.003683333333333333,0.0013083333333333334,0.0032586666666666667,1163.044,1821.5601,1.5683
2002-10-31,0.003275,0.003841666666666667,0.0012,0.0032404166666666666,1265.411,1963.42,1.5645
2002-11-30,0.0035166666666666666,0.003941666666666667,0.0010166666666666666,0.003239333333333333,1339.892,2032.96,1.5525
2002-12-31,0.003191666666666667,0.003683333333333333,0.0010166666666666666,0.0033157499999999997,1261.176,1924.39,1.611
2003-01-31,0.0033333333333333335,0.0036000000000000003,0.0009833333333333332,0.0032651750000000004,1228.138,1751.73,1.6474
2003-02-28,0.0030916666666666666,0.0035666666666666668,0.001,0.0030333666666666668,1209.711,1797.65,1.5735
2003-03-31,0.003191666666666667,0.003608333333333333,0.0009499999999999999,0.002991875,1221.456,1786.58,1.5828
2003-04-30,0.0032416666666666666,0.003666666666666667,0.0009416666666666666,0.0029826916666666667,1322.068,1954.04,1.5984
2003-05-31,0.0028083333333333333,0.003405,0.000925,0.0029904083333333335,1391.724,2039.74,1.6361
2003-06-30,0.00295,0.0035,0.00075,0.003009075,1409.478,2046.12,1.6547
2003-07-31,0.003741666666666667,0.0038083333333333337,0.0007999999999999999,0.00284925,1434.329,2126.8601,1.6098
2003-08-31,0.0037083333333333334,0.003881666666666667,0.0008166666666666666,0.0030009583333333333,1462.302,2160.1499,1.5772
2003-09-30,0.0033,0.0038175,0.0007916666666666666,0.0030603833333333334,1446.773,2125.73,1.6611
2003-10-31,0.003608333333333333,0.0042608333333333335,0.0007999999999999999,0.003278075,1528.617,2230.99,1.6946
2003-11-30,0.0036166666666666665,0.004268333333333333,0.0007750000000000001,0.0033124916666666666,1542.066,2259.8301,1.722
2003-12-31,0.003558333333333333,0.004075,0.0007916666666666666,0.0033166666666666665,1622.939,2325.8201,1.785
2004-01-31,0.003466666666666667,0.0041333333333333335,0.0007666666666666667,0.0034333333333333334,1652.728,2305.78,1.8244
2004-02-29,0.0033250000000000003,0.004017499999999999,0.0007999999999999999,0.0034760416666666663,1675.7,2371.6599,1.8674
2004-03-31,0.0032166666666666667,0.0040058333333333335,0.0007916666666666666,0.003615625,1650.42,2340.24,1.8454
2004-04-30,0.003775,0.004209166666666667,0.0008166666666666666,0.0036824166666666667,1624.511,2388.4399,1.7786
2004-05-31,0.0038833333333333333,0.0043525,0.0009000000000000001,0.0038591999999999997,1646.804,2356.9399,1.8314
2004-06-30,0.00385,0.0043033333333333335,0.0011083333333333333,0.004038833333333333,1678.826,2391.6101,1.8191
2004-07-31,0.00375,0.004300833333333333,0.0012083333333333334,0.004127416666666666,1623.262,2354.72,1.8198
2004-08-31,0.0034416666666666667,0.0041533333333333335,0.001325,0.0041388833333333335,1629.828,2393.6399,1.8022
2004-09-30,0.00345,0.004075833333333333,0.001425,0.004108591666666667,1647.48,2460.24,1.8115
2004-10-31,0.003375,0.003994999999999999,0.0015916666666666666,0.004084241666666667,1672.649,2498.9099,1.8377
2004-11-30,0.0036333333333333335,0.003874166666666667,0.0018583333333333334,0.004069675,1740.327,2572.0901,1.9107
2004-12-31,0.0035333333333333336,0.0038233333333333335,0.00185,0.0040125000000000004,1799.548,2624.4399,1.9184
2005-01-31,0.00345,0.0038824999999999997,0.0020916666666666666,0.004058333333333333,1755.684,2659.27,1.8833
2005-02-28,0.0036333333333333335,0.003993333333333333,0.0023,0.004083333333333334,1792.631,2728.27,1.9219
2005-03-31,0.00375,0.003961666666666666,0.0023250000000000002,0.0040416666666666665,1760.887,2704.47,1.8895
2005-04-30,0.0035083333333333334,0.0038183333333333333,0.002416666666666667,0.004025,1727.491,2639.3101,1.9077
2005-05-31,0.0033333333333333335,0.003635,0.0024916666666666668,0.0039833333333333335,1782.457,2746.71,1.8175
2005-06-30,0.0032833333333333334,0.0035141666666666663,0.002608333333333333,0.003908333333333334,1784.987,2840.01,1.7912
2005-07-31,0.0035666666666666668,0.003635,0.00285,0.0037666666666666664,1851.368,2936.1699,1.7564
2005-08-31,0.0033499999999999997,0.003501666666666667,0.0029333333333333334,0.0037833333333333334,1834.476,2970.3799,1.8033
2005-09-30,0.0036166666666666665,0.0036108333333333335,0.002958333333333333,0.0037333333333333337,1849.334,3071.8501,1.7637
2005-10-31,0.0038083333333333337,0.0036516666666666663,0.0033166666666666665,0.0037175000000000003,1818.504,2983.1499,1.7697
2005-11-30,0.003741666666666667,0.0035633333333333333,0.0032916666666666667,0.003741666666666667,1887.284,3081.55,1.7298
2005-12-31,0.003658333333333333,0.003451666666666667,0.0034000000000000002,0.003775,1887.931,3202.9299,1.7211
2006-01-31,0.003775,0.003483333333333333,0.0037249999999999996,0.003775,1937.93,3296.1799,1.7787
2006-02-28,0.0037916666666666667,0.0035166666666666666,0.00385,0.0036916666666666664,1943.19,3335.8201,1.7538
2006-03-31,0.004050000000000001,0.0037,0.0038583333333333334,0.0036916666666666664,1967.38,3462.2,1.738
2006-04-30,0.0042250000000000005,0.003933333333333333,0.003974999999999999,0.0036916666666666664,1993.79,3498.9299,1.8253
2006-05-31,0.004266666666666667,0.0038666666666666663,0.004050000000000001,0.00375,1936.41,3331.74,1.8695
2006-06-30,0.004291666666666667,0.0039833333333333335,0.004175,0.0037666666666666664,1939.03,3398.5801,1.8475
2006-07-31,0.004158333333333333,0.0038916666666666665,0.0042499999999999994,0.003775,1950.99,3443.3799,1.8673
2006-08-31,0.00395,0.0037833333333333334,0.004208333333333333,0.00395,1997.42,3467.9399,1.9042
2006-09-30,0.0038666666666666663,0.0038083333333333337,0.004075,0.004033333333333333,2048.89,3522.5901,1.8721
2006-10-31,0.003841666666666667,0.003758333333333333,0.004233333333333334,0.004125,2115.65,3629.3601,1.9074
2006-11-30,0.0037166666666666667,0.003758333333333333,0.0041916666666666665,0.004175,2155.89,3618.9199,1.9651
2006-12-31,0.003925,0.00395,0.004183333333333333,0.004233333333333334,2186.13,3739.46,1.9588
2007-01-31,0.004025,0.00415,0.004266666666666667,0.004416666666666667,2219.19,3729.99,1.9637
2007-02-28,0.0037999999999999996,0.004048833333333333,0.0043,0.0044083333333333335,2175.78,3723.7,1.9638
2007-03-31,0.0038750000000000004,0.004192250000000001,0.0042,0.004483333333333333,2200.12,3848.1799,1.9679
2007-04-30,0.0038583333333333334,0.004255500000000001,0.004091666666666667,0.004566666666666667,2297.57,3942.4399,1.9988
2007-05-31,0.004083333333333334,0.004436666666666667,0.003941666666666667,0.004658333333333333,2377.75,4053.6299,1.9805
2007-06-30,0.0041916666666666665,0.004614666666666667,0.004016666666666667,0.0048,2338.25,4022.9399,2.0092
2007-07-31,0.0039833333333333335,0.004397333333333333,0.0041333333333333335,0.00485,2265.75,3889.1499,2.0285
2007-08-31,0.0037833333333333334,0.0042495,0.0033416666666666664,0.004758333333333333,2299.71,3878.6299,2.0151
2007-09-30,0.003825,0.0042281666666666665,0.003183333333333333,0.004566666666666667,2385.72,3952.04,2.0469
2007-10-31,0.0037333333333333337,0.0041572499999999995,0.0032833333333333334,0.004625,2423.67,4123.8198,2.0813
2007-11-30,0.0033083333333333337,0.003909,0.0026249999999999997,0.004483333333333333,2322.34,3928.05,2.0571
2007-12-31,0.0033666666666666667,0.003756666666666667,0.0028,0.004358333333333334,2306.23,3938.25,1.9847
2008-01-31,0.0030583333333333335,0.0037308333333333334,0.0016333333333333332,0.004108333333333333,2167.9,3596.98,1.9872
2008-02-29,0.0029416666666666666,0.003724166666666667,0.0015416666666666667,0.004108333333333333,2097.48,3624.6499,1.9869
2008-03-31,0.002875,0.003623333333333333,0.00115,0.004033333333333333,2088.42,3550.21,1.9828
2008-04-30,0.0031416666666666667,0.0038916666666666665,0.0011916666666666666,0.0039833333333333335,2190.13,3772.3301,1.9862
2008-05-31,0.003383333333333333,0.004155,0.001575,0.004241666666666666,2218.5,3764.8301,1.9821
2008-06-30,0.0033250000000000003,0.004275,0.0015833333333333333,0.004358333333333334,2031.47,3498.8601,1.9928
2008-07-31,0.0033250000000000003,0.004005,0.0014,0.004275,2014.39,3372.8601,1.9835
2008-08-31,0.003191666666666667,0.0037333333333333337,0.0014333333333333333,0.004158333333333333,2043.53,3541.3501,1.8211
2008-09-30,0.0032083333333333334,0.0037075,0.0007666666666666667,0.0035499999999999998,1861.44,3072.54,1.7828
2008-10-31,0.0033416666666666664,0.00377,0.00038333333333333334,0.0026,1548.81,2706.99,1.6068
2008-11-30,0.0024416666666666666,0.00314,8.333333333333334e-06,0.0012666666666666666,1437.68,2661.8201,1.5393
2008-12-31,0.001875,0.0025166666666666666,9.166666666666667e-05,0.0009916666666666665,1452.98,2759.5801,1.4626
2009-01-31,0.002391666666666667,0.003086666666666667,0.00019999999999999998,0.0007750000000000001,1330.51,2598.72,1.4503
2009-02-28,0.0025166666666666666,0.003019166666666667,0.00021666666666666668,0.0005333333333333334,1188.84,2429.28,1.4309
2009-03-31,0.002258333333333333,0.0026383333333333332,0.000175,0.000525,1292.98,2508.9399,1.4325
2009-04-30,0.0026333333333333334,0.0029175,0.00011666666666666668,0.0004583333333333334,1416.73,2758.4299,1.4786
2009-05-31,0.002891666666666667,0.0031225,0.00011666666666666668,0.0004666666666666667,1495.97,2874.04,1.6182
2009-06-30,0.0029416666666666666,0.003075,0.00015833333333333332,0.0004583333333333334,1498.94,2781.8799,1.6463
2009-07-31,0.0029333333333333334,0.0031675,0.00015,0.000375,1612.31,3018.4099,1.6718
2009-08-31,0.002833333333333333,0.0029633333333333334,0.000125,0.00035833333333333333,1670.52,3250.8501,1.6274
2009-09-30,0.0027583333333333336,0.0029933333333333335,0.00011666666666666668,0.00035,1732.86,3404.3601,1.6004
2009-10-31,0.002841666666666667,0.0030158333333333335,4.166666666666667e-05,0.00035833333333333333,1700.67,3342.3799,1.6446
2009-11-30,0.002675,0.0029358333333333333,4.9999999999999996e-05,0.00025,1802.68,3441.3,1.6452
2009-12-31,0.0032083333333333334,0.003388333333333333,4.9999999999999996e-05,0.00031666666666666665,1837.49,3590.71,1.6154
2010-01-31,0.003025,0.0032591666666666667,6.666666666666667e-05,0.0004583333333333334,1771.4,3462.4399,1.6002
2010-02-28,0.0030083333333333333,0.0033591666666666666,0.00010833333333333334,0.00039166666666666663,1826.27,3579.23,1.5247
2010-03-31,0.0031999999999999997,0.0032825000000000003,0.00013333333333333334,0.0005166666666666667,1936.48,3821.1201,1.5182
2010-04-30,0.003075,0.0032099999999999997,0.00013333333333333334,0.00042500000000000003,1967.05,3768.05,1.5268
2010-05-31,0.0027583333333333336,0.0029841666666666667,0.00013333333333333334,0.00043333333333333337,1809.98,3533.48,1.4537
2010-06-30,0.002475,0.0027958333333333333,0.00015,0.0004416666666666667,1715.23,3370.0601,1.4947
2010-07-31,0.00245,0.0027666666666666664,0.000125,0.0004166666666666667,1835.4,3602.4199,1.5682
2010-08-31,0.0020583333333333335,0.0023583333333333334,0.00011666666666666668,0.0004833333333333333,1752.55,3594.3301,1.5349
2010-09-30,0.002108333333333333,0.0024583333333333336,0.00013333333333333334,0.00047499999999999994,1908.95,3829.4199,1.5711
2010-10-31,0.0021916666666666664,0.0025666666666666667,9.999999999999999e-05,0.00045000000000000004,1981.59,3926.4399,1.6038
2010-11-30,0.002341666666666667,0.0026833333333333336,0.00014166666666666668,0.0004583333333333334,1981.84,3837.8501,1.5551
2010-12-31,0.0028166666666666665,0.002833333333333333,9.999999999999999e-05,0.0004666666666666667,2114.29,4111.8999,1.5599
2011-01-31,0.00285,0.00305,0.000125,0.0004833333333333333,2164.3999,4090.1799,1.6014
2011-02-28,0.0029916666666666663,0.003,0.000125,0.0005333333333333334,2238.55,4188.2598,1.6256
2011-03-31,0.002891666666666667,0.003075,7.5e-05,0.00055,2239.4399,4154.29,1.6031
2011-04-30,0.00285,0.0028583333333333334,3.3333333333333335e-05,0.0004833333333333333,2305.76,4283.5298,1.6701
2011-05-31,0.002558333333333333,0.0027416666666666666,4.9999999999999996e-05,0.0004666666666666667,2279.6599,4252.8398,1.6449
2011-06-30,0.00265,0.0028166666666666665,2.4999999999999998e-05,0.0004666666666666667,2241.6599,4233.6899,1.6047
2011-07-31,0.0023499999999999997,0.0023833333333333332,8.333333333333334e-05,0.00043333333333333337,2196.0801,4140.4399,1.6418
2011-08-31,0.0018583333333333334,0.0021666666666666666,1.6666666666666667e-05,0.00043333333333333337,2076.78,3855.3,1.6252
2011-09-30,0.0015999999999999999,0.0020250000000000003,1.6666666666666667e-05,0.0004416666666666667,1930.79,3662.27,1.5582
2011-10-31,0.0018083333333333332,0.002033333333333333,8.333333333333334e-06,0.0004166666666666667,2141.8101,3951.27,1.6088
2011-11-30,0.0017333333333333335,0.001925,8.333333333333334e-06,0.00035,2137.0801,3936.52,1.5694
2011-12-31,0.001575,0.00165,1.6666666666666667e-05,0.000275,2158.9399,3969.6001,1.5535
2012-01-31,0.001525,0.0016416666666666667,4.9999999999999996e-05,0.000325,2255.6899,4077.3701,1.5756
2012-02-29,0.00165,0.0017916666666666667,6.666666666666667e-05,0.00036666666666666667,2353.23,4252.25,1.5916
2012-03-31,0.0018583333333333334,0.0018333333333333335,5.833333333333334e-05,0.000325,2430.6699,4211.8799,1.601
2012-04-30,0.001625,0.0017583333333333333,8.333333333333334e-05,0.00028333333333333335,2415.4199,4198.0601,1.6231
2012-05-31,0.001325,0.0013083333333333334,5.833333333333334e-05,0.00036666666666666667,2270.2495,3903.5601,1.5403
2012-06-30,0.0013916666666666667,0.0014416666666666666,7.5e-05,0.000325,2363.7888,4101.2798,1.5705
2012-07-31,0.0012583333333333333,0.001225,9.166666666666667e-05,0.00025833333333333334,2396.6194,4155.8501,1.5676
2012-08-31,0.0013083333333333334,0.0012166666666666667,7.5e-05,0.000275,2450.5981,4247.77,1.5864
2012-09-30,0.001375,0.0014416666666666666,8.333333333333334e-05,0.0002666666666666667,2513.9258,4293.8999,1.6164
2012-10-31,0.0014333333333333333,0.0015416666666666667,9.166666666666667e-05,0.000275,2467.5078,4338.3198,1.6128
2012-11-30,0.00135,0.0014583333333333334,6.666666666666667e-05,0.0003691666666666667,2481.82,4414.4199,1.601
2012-12-31,0.0014833333333333332,0.001525,4.166666666666667e-05,0.00038250000000000003,2504.44,4458.04,1.6251
2013-01-31,0.0016833333333333333,0.0017583333333333333,5.833333333333334e-05,0.0003133333333333333,2634.16,4742.1001,1.5854
2013-02-28,0.001575,0.0016416666666666667,9.166666666666667e-05,0.0003083333333333333,2669.92,4850.1401,1.516
2013-03-31,0.0015583333333333334,0.001475,5.833333333333334e-05,0.000305,2770.05,4918.2798,1.5201
2013-04-30,0.0014166666666666666,0.0014083333333333333,4.166666666666667e-05,0.0003083333333333333,2823.42,4946.77,1.5531
2013-05-31,0.0018000000000000002,0.0016666666666666668,3.3333333333333335e-05,0.0003125,2889.46,5090.8198,1.5198
2013-06-30,0.0021,0.002033333333333333,3.3333333333333335e-05,0.00031,2850.66,4836.7998,1.521
2013-07-31,0.0021666666666666666,0.0019666666666666665,3.3333333333333335e-05,0.00030416666666666667,2995.72,5164.8599,1.5206
2013-08-31,0.0023166666666666665,0.0023083333333333332,2.4999999999999998e-05,0.0003075,2908.96,5050.5698,1.5508
2013-09-30,0.0022,0.002266666666666667,1.6666666666666667e-05,0.00032333333333333335,3000.18,5106.9302,1.6184
2013-10-31,0.0021416666666666667,0.002175,3.3333333333333335e-05,0.000305,3138.09,5325.7998,1.604
2013-11-30,0.0022916666666666667,0.0023116666666666667,4.9999999999999996e-05,0.00032250000000000003,3233.72,5288.52,1.6365
2013-12-31,0.002533333333333333,0.00253,5.833333333333334e-05,0.00032416666666666667,3315.59,5385.6299,1.6556
2014-01-31,0.002225,0.002266666666666667,1.6666666666666667e-05,0.00030083333333333335,3200.95,5220.9902,1.6432
2014-02-28,0.0022166666666666667,0.0022675,4.166666666666667e-05,0.0003025,3347.38,5494.6499,1.6743
2014-03-31,0.002275,0.0022775,4.166666666666667e-05,0.0002933333333333333,3375.51,5351.52,1.6662
2014-04-30,0.002225,0.0022183333333333334,2.4999999999999998e-05,0.0003125,3400.46,5467.2002,1.687
2014-05-31,0.0020666666666666667,0.0021441666666666666,3.3333333333333335e-05,0.0003025,3480.29,5541.9302,1.675
2014-06-30,0.002108333333333333,0.00223,3.3333333333333335e-05,0.00033083333333333337,3552.18,5471.1699,1.7103
2014-07-31,0.00215,0.00218,2.4999999999999998e-05,0.00035,3503.19,5454.8101,1.6884
2014-08-31,0.001958333333333333,0.0019716666666666667,2.4999999999999998e-05,0.0003508333333333333,3643.33,5572.21,1.6597
2014-09-30,0.0021,0.0020241666666666667,1.6666666666666667e-05,0.00040083333333333334,3592.25,5417.8901,1.6212
2014-10-31,0.001958333333333333,0.0018624999999999998,8.333333333333334e-06,0.0003675,3679.99,5380.7002,1.5995
2014-11-30,0.0018166666666666667,0.0016049999999999999,1.6666666666666667e-05,0.000375,3778.96,5537.7202,1.5646
2014-12-31,0.0018083333333333332,0.0014633333333333334,3.3333333333333335e-05,0.0003575,3769.44,5449.0898,1.5573
2015-01-31,0.0014,0.0011175,1.6666666666666667e-05,0.0003425,3656.28,5592.0601,1.5066
2015-02-28,0.0016916666666666664,0.0015033333333333333,1.6666666666666667e-05,0.0003508333333333333,3866.42,5800.2402,1.5432
2015-03-31,0.0016166666666666666,0.0013266666666666667,2.4999999999999998e-05,0.00035916666666666665,3805.27,5703.3701,1.4816
2015-04-30,0.0017083333333333332,0.0015133333333333333,8.333333333333334e-06,0.00038333333333333334,3841.78,5876.2598,1.5349
2015-05-31,0.0017666666666666668,0.00151,8.333333333333334e-06,0.00039000000000000005,3891.18,5955.71,1.5288
2015-06-30,0.001958333333333333,0.0017108333333333333,8.333333333333334e-06,0.0003933333333333333,3815.85,5613.54,1.5705
2015-07-31,0.0018333333333333335,0.0016491666666666668,6.666666666666667e-05,0.00039749999999999996,3895.8,5748.0698,1.5622
2015-08-31,0.0018416666666666666,0.0016375,6.666666666666667e-05,0.00038333333333333334,3660.75,5442.0601,1.5342
2015-09-30,0.0017166666666666667,0.0014966666666666668,8.333333333333333e-07,0.0004083333333333333,3570.17,5293.3301,1.5127
2015-10-31,0.0018000000000000002,0.0016025,6.666666666666667e-05,0.00039833333333333333,3871.33,5541.71,1.5428
2015-11-30,0.0018416666666666666,0.0015258333333333333,0.00018333333333333334,0.00040249999999999997,3882.84,5573.1499,1.5054
2015-12-31,0.0018916666666666667,0.0016341666666666668,0.00013333333333333334,0.00038250000000000003,3821.6,5502.4199,1.4738
2016-01-31,0.0016166666666666666,0.0013283333333333335,0.000275,0.00039833333333333333,3631.96,5332.8901,1.4245
2016-02-29,0.00145,0.0011366666666666667,0.000275,0.00038333333333333334,3627.06,5375.6201,1.3915
2016-03-31,0.0014833333333333332,0.00117,0.000175,0.00039000000000000005,3873.11,5479.77,1.4358
2016-04-30,0.001525,0.00134,0.00018333333333333334,0.00039000000000000005,3888.13,5542.1001,1.4611
2016-05-31,0.0015333333333333334,0.0012291666666666668,0.00028333333333333335,0.00038750000000000004,3957.95,5580.1899,1.4477
2016-06-30,0.0012416666666666667,0.0008266666666666666,0.00021666666666666668,0.00036,3968.21,5737.4702,1.3306
2016-07-31,0.0012166666666666667,0.0006158333333333334,0.00023333333333333336,0.00026,4114.51,5967.54,1.3226
2016-08-31,0.0013166666666666667,0.0005333333333333334,0.000275,0.00018666666666666666,4120.29,6080.5898,1.3137
2016-09-30,0.0013333333333333335,0.0006375,0.00024166666666666664,0.000185,4121.06,6183.8198,1.2975
2016-10-31,0.0015333333333333334,0.0010408333333333335,0.00028333333333333335,0.00019500000000000002,4045.89,6218.71,1.2242
2016-11-30,0.001975,0.0011541666666666666,0.00039999999999999996,0.00016916666666666667,4195.73,6117.6899,1.2504
2016-12-31,0.002041666666666667,0.0010375,0.00042500000000000003,0.0001775,4278.66,6424.25,1.2336
2017-01-31,0.002041666666666667,0.0012241666666666668,0.00043333333333333337,0.00018166666666666667,4359.81,6402.77,1.2577
2017-02-28,0.0019666666666666665,0.000975,0.0004416666666666667,0.00017416666666666665,4532.93,6601.6602,1.238
2017-03-31,0.002,0.0009333333333333334,0.0006333333333333333,0.0001825,4538.21,6682.6699,1.2545
2017-04-30,0.0019083333333333333,0.0008991666666666666,0.0006666666666666668,0.0001433333333333333,4584.82,6658.04,1.2946
2017-05-31,0.0018416666666666666,0.0008333333333333334,0.0008166666666666666,0.00014583333333333332,4649.34,6948.5898,1.2888
2017-06-30,0.001925,0.0010458333333333333,0.0008583333333333333,0.000175,4678.36,6777.29,1.3025
2017-07-31,0.0019166666666666666,0.0010125000000000002,0.0008916666666666667,0.00015916666666666667,4774.56,6856.4399,1.3212
2017-08-31,0.0017666666666666668,0.0008583333333333333,0.0008416666666666667,0.0001725,4789.18,6951.79,1.2929
2017-09-30,0.0019416666666666666,0.0011316666666666667,0.0008833333333333334,0.00020166666666666667,4887.97,6922.2002,1.3396
2017-10-31,0.001983333333333333,0.0011058333333333332,0.0009583333333333333,0.0002775,5002.03,7051.23,1.3282
2017-11-30,0.0020166666666666666,0.0011416666666666667,0.0010583333333333334,0.0003325,5155.44,6934.5298,1.3525
2017-12-31,0.002,0.0010041666666666667,0.0011583333333333333,0.00028333333333333335,5212.76,7265.6602,1.3512
2018-01-31,0.002266666666666667,0.0012116666666666667,0.0012166666666666667,0.00026,5511.21,7125.0801,1.419
2018-02-28,0.002391666666666667,0.0012858333333333333,0.001375,0.00029749999999999997,5308.09,6891.9199,1.376
2018-03-31,0.0022833333333333334,0.0011191666666666667,0.0014416666666666666,0.0003558333333333333,5173.19,6766.1499,1.4015
2018-04-30,0.0024583333333333336,0.0011975,0.0015583333333333334,0.0004133333333333333,5193.04,7201.0601,1.3769
2018-05-31,0.0023583333333333334,0.0010708333333333334,0.0016083333333333334,0.0003725,5318.1,7402.0801,1.3298
2018-06-30,0.002375,0.0010633333333333334,0.0016083333333333334,0.0004833333333333333,5350.83,7388.6899,1.3207
2018-07-31,0.0024666666666666665,0.0011175,0.0016916666666666664,0.0005825,5549.96,7484.0498,1.3124
2018-08-31,0.0023833333333333332,0.0011933333333333334,0.0017583333333333333,0.00062,5730.8,7277.3999,1.2961
2018-09-30,0.0025416666666666665,0.0013083333333333334,0.001825,0.0006091666666666666,5763.42,7328.3799,1.3028
2018-10-31,0.0026249999999999997,0.0011966666666666666,0.00195,0.0005958333333333333,5369.49,6947.8398,1.2765
2018-11-30,0.0025083333333333333,0.0011300000000000001,0.001975,0.0006341666666666667,5478.91,6833.5698,1.2751
2018-12-31,0.0022416666666666665,0.0010591666666666666,0.002041666666666667,0.0006058333333333333,4984.22,6577.3901,1.2757
2019-01-31,0.0021916666666666664,0.0010166666666666666,0.0020083333333333333,0.0005816666666666666,5383.63,6852.1899,1.31
2019-02-28,0.002275,0.0010858333333333332,0.002041666666666667,0.0005233333333333333,5556.49,7009.3501,1.3261
2019-03-31,0.0020083333333333333,0.0008308333333333334,0.002,0.0013033333333333334,5664.46,7196.1802,1.3031
2019-04-30,0.0020916666666666666,0.0009883333333333333,0.0020250000000000003,0.0006266666666666666,5893.81,7389.3901,1.3031
2019-05-31,0.0017833333333333334,0.00074,0.001958333333333333,0.0006091666666666666,5519.27,7167.4702,1.2631
2019-06-30,0.0016666666666666668,0.000695,0.0017666666666666668,0.00122,5908.25,7430.6099,1.2693
2019-07-31,0.0016833333333333333,0.0005075,0.0017333333333333335,0.0006333333333333333,5993.17,7579.3501,1.2157
2019-08-31,0.00125,0.00039916666666666665,0.0016583333333333333,0.0006266666666666666,5898.23,7309.1001,1.2156
2019-09-30,0.0014,0.000405,0.0015666666666666665,0.0006458333333333333,6008.59,7525.0601,1.2287
2019-10-31,0.0014083333333333333,0.0005258333333333333,0.0012833333333333334,0.0006333333333333333,6138.73,7419.6699,1.294
2019-11-30,0.0014833333333333332,0.0005833333333333333,0.001325,0.0006058333333333333,6361.56,7585.9102,1.2933
2019-12-31,0.0015999999999999999,0.0006875,0.0012916666666666667,0.0006425000000000001,6553.57,7837.96,1.3259
2020-01-31,0.0012583333333333333,0.0004383333333333333,0.0012916666666666667,0.0006091666666666666,6551.0,7583.5801,1.3199
2020-02-29,0.0009416666666666666,0.0003733333333333333,0.0010583333333333334,0.0005366666666666666,6011.73,6909.1099,1.282
2020-03-31,0.0005833333333333333,0.00030166666666666666,9.166666666666667e-05,0.00018916666666666667,5269.2,5868.21,1.2418
2020-04-30,0.0005333333333333334,0.00019500000000000002,7.5e-05,6.916666666666668e-05,5944.68,6156.8198,1.2592
2020-05-31,0.0005416666666666666,0.0001525,0.00011666666666666668,6.666666666666667e-05,6227.81,6367.25,1.2346
2020-06-30,0.00055,0.0001433333333333333,0.00013333333333333334,3.4166666666666666e-05,6351.67,6465.2402,1.2399
2020-07-31,0.0004583333333333334,8.75e-05,7.5e-05,2.8333333333333335e-05,6709.81,6233.5298,1.3088
2020-08-31,0.0006,0.00026083333333333335,9.166666666666667e-05,-2.6666666666666667e-05,7192.11,6384.5098,1.3369
2020-09-30,0.000575,0.00019333333333333333,8.333333333333334e-05,1.6666666666666667e-05,6918.83,6276.3101,1.2916
2020-10-31,0.0007333333333333333,0.00022166666666666667,7.5e-05,1.7500000000000002e-05,6734.84,6036.6001,1.2942
2020-11-30,0.0007,0.000255,6.666666666666667e-05,-6.916666666666668e-05,7472.06,6805.6299,1.3321
2020-12-31,0.0007750000000000001,0.00016333333333333334,7.5e-05,-2.0833333333333336e-05,7759.35,7068.5898,1.3665
2021-01-31,0.000925,0.0002741666666666667,4.9999999999999996e-05,-4.5e-05,7681.01,7011.1201,1.3715
2021-02-28,0.0012,0.0006858333333333333,3.3333333333333335e-05,2.0833333333333336e-05,7892.81,7150.7798,1.3933
2021-03-31,0.00145,0.000705,2.4999999999999998e-05,3.0833333333333335e-05,8238.48,7435.5898,1.3781
2021-04-30,0.001375,0.0007004166666666667,8.333333333333334e-06,1.7500000000000002e-05,8678.16,7754.4302,1.3819
2021-05-31,0.0013166666666666667,0.0006654166666666667,8.333333333333334e-06,2e-05,8738.77,7840.1699,1.424
2021-06-30,0.0012083333333333334,0.0005983333333333333,4.166666666666667e-05,5.5e-05,8942.78,7852.3501,1.3821
2021-07-31,0.0010333333333333334,0.0004683333333333334,4.9999999999999996e-05,5.25e-05,9155.21,7894.0898,1.3904
2021-08-31,0.0010833333333333333,0.0005183333333333333,3.3333333333333335e-05,4.4166666666666665e-05,9433.58,8105.0098,1.3738
2021-09-30,0.0012666666666666666,0.0008516666666666667,3.3333333333333335e-05,6.416666666666666e-05,8994.83,8027.0898,1.3459
2021-10-31,0.0012916666666666667,0.0008733333333333334,4.166666666666667e-05,0.00010833333333333334,9625.02,8173.2998,1.3677
2021-11-30,0.0011916666666666666,0.0006758333333333334,4.166666666666667e-05,8.416666666666668e-05,9558.33,7990.0801,1.3325
2021-12-31,0.0012666666666666666,0.00081,4.9999999999999996e-05,0.0001575,9986.7,8363.8496,1.3529
2022-01-31,0.0014916666666666667,0.0010908333333333332,0.00018333333333333334,0.00029749999999999997,9469.92,8336.1299,1.3445
2022-02-28,0.001525,0.0011791666666666667,0.00029166666666666664,0.00048249999999999996,9186.37,8297.04,1.3419
2022-03-31,0.0019333333333333331,0.0013391666666666667,0.00043333333333333337,0.00053,9527.46,8404.6699,1.3146
